Barbie (E);0;Platform;1991;0;4614;Europe;;
Barbie (U) (REV0) [!p];0;Platform;1991;0;4614;USA;;
Barbie (U) (REVA) [!];0;Platform;1991;0;4614;USA;;
Barcode World (J);0;RPG;1992;0;4615;Japan;;
Bard's Tale II, The - The Destiny Knight (J);0;RPG;1992;0;4617;Japan;;
Bard's Tale, The - Tales of the Unknown (J) [!];0;RPG;1991;0;4616;Japan;;
Bard's Tale, The - Tales of the Unknown (U) [!];0;RPG;1991;0;4616;USA;;
Barker Bill's Trick Shooting (U) [!];0;Gun shooter;1989;0;4618;USA;;
Base Wars (U) [!];0;Baseball;1991;0;4619;USA;;
Baseball (GBA e-Reader) (U);0;Baseball;1984;0;4620;USA;;
Baseball (GC);0;Baseball;1984;0;4620;Unknown;;
Baseball (J);0;Baseball;1984;0;4620;Japan;;
Baseball (J) [p1];0;Baseball;1984;0;4620;Pirate;;
Baseball (J) [T+Spa1.0];0;Baseball;1984;0;4620;Spain;;
Baseball (PC10) [!];0;Baseball;1984;0;4620;Unknown;;
Baseball (U) [!];0;Baseball;1984;0;4620;USA;;
Baseball (U) [T+Spa_PaladinKnights];0;Baseball;1984;0;4620;Spain;;
Baseball (VS) (Player 1 Mode);0;Baseball;1984;0;4620;Unknown;;
Baseball (VS) (Player 1 Mode) [a1];0;Baseball;1984;0;4620;Unknown;;
Baseball (VS) (Player 1 Mode) [a2];0;Baseball;1984;0;4620;Unknown;;
Baseball (VS) (Player 2 Mode);0;Baseball;1984;0;4620;Unknown;;
Baseball (VS) (Player 2 Mode) [a1];0;Baseball;1984;0;4620;Unknown;;
Baseball (VS) (Player 2 Mode) [a2];0;Baseball;1984;0;4620;Unknown;;
