3869AA|007 - Nightfire|007 : Nightfire||Sports,Shooter / 1st person,Shooter,|2||JV Games|Electronic Arts|2003
4135AA|Samurai Deeper Kyo|Samurai Deeper Kyo||Action|1||Marvelous Entertainment|Marvelous Entertainment|2002
84538A|Samurai Evolution - Oukoku Geist|Samurai Evolution - Oukoku Geist|Samurai Evolution - Oukoku Gaist|,RPG|||||
4219AA|Samurai Jack - The Amulet Of Time|Samurai Jack : The Amulet of Time||Action,Adventure|||Zoo Digital|Virtucraft|2005
84540A|Sangokushi|Sangokushi|||||||
84541A|Sangokushi - Eiketsuden|Sangokushi - Eiketsuden|||||||
84542A|Sangokushi - Koumeiden|Sangokushi - Koumeiden|||||||
84543A|Sanrio Puroland - All Characters|Sanrio Puroland - All Characters|Sanrio Puroland All Characters|,Board game|||||
84544A|Santa Claus Jr. Advance|Santa Claus Jr. Advance||Action,Platform|1||NEON Software GmbH|JoWooD Productions Software AG|2002
84545A|Santa Claus Saves The Earth|Santa Claus Saves the Earth||Action,Platform|||Ivolgamus|Telegames|2002
84547A|Scan Hunter - Sennen Kaigyo O Oe!|Scan Hunter - Sennen Kaigyo o Oe!|||||||
4099AA|Scooby-doo|Scooby-Doo|Scooby-Doo!|Action,Compilation|1||THQ|THQ|2002
84548A|Scooby-doo 2 - Monsters Unleashed|Scooby-Doo 2 - Monsters Unleashed||Action,|1||THQ|THQ|2004
84550A|Scooby-doo And The Cyber Chase|Scooby-Doo and the Cyber Chase|Scooby-Doo! and The Cyber Chase|,Compilation|||||
84552A|Scooby-doo! - Unmasked|Scooby-Doo! - Unmasked||Platform,|||THQ|THQ|2005
84551A|Scooby-doo! - Mystery Mayhem|Scooby-Doo! - Mystery Mayhem||,Compilation|||||
4211AA|Scrabble|Scrabble||Puzzle-Game,|4||Runecraft|Ubisoft|2002
84553A|Scrabble Blast!|Scrabble Blast!||Strategy,|2||Visual Impact|Destination Software, Inc.|2006
4169AA|Scurge Hive|Scurge: Hive|Scurge - Hive|Role playing games,|1||Orbital Studios|Southpeak Interactive|2006
84557A|Sd Gundam Force|SD Gundam Force||,Action|||||
4612AA|Sd Gundam G Generation Advance|SD Gundam G Generation Advance|SD Gundam - G Generation Advance|,RPG|||Bandai|Bandai|2003
84560A|Sea Trader - Rise Of Taipan|Sea Trader : Rise of Taipan|||||Jaleco Entertainment, Inc.|Jaleco Entertainment, Inc.|
84561A|Secret Agent Barbie - Royal Jewels Mission|Secret Agent Barbie - Royal Jewels Mission|||||||
4271AA|Sega Arcade Gallery|Sega Arcade Gallery||Compilation,|1||Sega|Infogrames|2003
4288AA|Sega Rally Championship|Sega Rally Championship||Race, Driving,|4||Sega|Infogrames|2003
4144AA|Sega Smashpack|Sega Smashpack|Sega Smash Pack|Compilation,|2||Codefire|Infogrames|2003
84563A|Sengoku Kakumei Gaiden|Sengoku Kakumei Gaiden||,Adventure|||||
4664AA|Sennen Kazoku|Sennen Kazoku||,Management|||Nintendo|Nintendo|
84564A|Sentouin Yamada Hajime|Sentouin Yamada Hajime||,Adventure|||||
4460AA|Serious Sam Advance|Serious Sam Advance||Role playing games,|2||Climax|Take 2 Interactive|2004
84570A|Shaman King - Legacy Of The Spirits - Soaring Hawk|Shaman King : Legacy of the Spirits, Soaring Hawk||,RPG|||||
84571A|Shaman King - Legacy Of The Spirits - Sprinting Wolf|Shaman King : Legacy of the Spirits, Sprinting Wolf||,RPG|||||
3943AA|Shaman King - Master Of Spirits|Shaman King : Master of Spirits||Role playing games,|1||Konami|Konami|2005
3922AA|Shaman King - Master Of Spirits 2|Shaman King : Master of Spirits 2||Platform,|1||KCEJ|Konami|2006
84566A|Shaman King Card Game - Chou Senjiryakketsu 2|Shaman King Card Game - Chou Senjiryakketsu 2|||||||
84567A|Shaman King Card Game - Chou Senjiryakketsu 3|Shaman King Card Game - Chou Senjiryakketsu 3|||||||
4251AA|Shamu's Deep Sea Adventures|Shamu's Deep Sea Adventures||Adventure,|1||Activision|Humagade|2006
84574A|Shanghai Advance|Shanghai Advance||,Puzzle|||||
4362AA|Shaun Palmer's Pro Snowboarder|Shaun Palmer's Pro Snowboarder||Sports,|1||Natsume|Activision|2001
4287AA|Sheep|Sheep|Kien|Role playing games,|4||Capcom|Empire Interactive|2002
84576A|Shikakui Atama O Maruku Suru. Advance - Kanji, Keisan|Shikakui Atama o Maruku Suru. Advance - Kanji, Kei|||||||
84577A|Shikakui Atama O Maruku Suru. Advance - Kokugo, Sansuu, Shakai, Rika|Shikakui Atama o Maruku Suru. Advance - Kokugo, Sa|||||||
84578A|Shimura Ken No Baka Tonosama - Bakushou Tenka Touitsu Game|Shimura Ken no Baka Tonosama - Bakushou Tenka Toui|||||||
84580A|Shin Bokura No Taiyou - Gyakushuu No Sabata|Shin Bokura no Taiyou - Gyakushuu no Sabata||,RPG|||||
84583A|Shin Kisekae Monogatari|Shin Kisekae Monogatari|||||||
4085AA|Shin Megami Tensei|Shin Megami Tensei||Role playing games,|1||Atlus|Atlus|2003
84584A|Shin Megami Tensei Devil Children - Hikari No Sho|Shin Megami Tensei Devil Children - Hikari no Sho|||||||
84585A|Shin Megami Tensei Devil Children - Honoo No Sho|Shin Megami Tensei Devil Children - Honoo no Sho|||||||
84586A|Shin Megami Tensei Devil Children - Koori No Sho|Shin Megami Tensei Devil Children - Koori no Sho|||||||
84587A|Shin Megami Tensei Devil Children - Messiah Riser|Shin Megami Tensei Devil Children - Messiah Riser||,RPG|||||
84588A|Shin Megami Tensei Devil Children - Puzzle De Call!|Shin Megami Tensei Devil Children - Puzzle de Call|||||||
84589A|Shin Megami Tensei Devil Children - Yami No Sho|Shin Megami Tensei Devil Children - Yami no Sho|||||||
4367AA|Shin Megami Tensei 2|Shin Megami Tensei II||Role playing games,|1||Atlus|Atlus|2003
84592A|Shin Nihon Pro Wrestling - Toukon Retsuden Advance|Shin Nihon Pro Wrestling - Toukon Retsuden Advance|Shin Nihon Pro Wrestling Toukon Retsuden Advance|,Wrestling|||||
84593A|Shin Sangoku Musou Advance|Shin Sangoku Musou Advance||,Action|||||
84594A|Shingata Medarot - Kabuto Version|Shingata Medarot - Kabuto Version|Shingata Medarot Kabuto Version|,RPG|||||
84595A|Shingata Medarot - Kuwagata Version|Shingata Medarot - Kuwagata Version|Shingata Medarot Kuwagata Version|,RPG|||||
84596A|Shining Force - Kuroki Ryuu No Fukkatsu|Shining Force - Kuroki Ryuu no Fukkatsu||,RPG|||||
3803AA|Shining Force - Resurrection Of The Dark Dragon|Shining Force : Resurrection of the Dark Dragon||Role playing games,|||THQ|THQ|2004
3899AA|Shining Soul|Shining Soul||Role playing games,|4||Sega|Sega|2003
3832AA|Shining Soul 2|Shining Soul II||Role playing games,|4||THQ|Sega|2003
84599A|Shiren Monsters Netsal|Shiren Monsters Netsal||,Soccer|||||
84605A|Shrek - Reekin' Havoc|Shrek - Reekin' Havoc||,Action|||||
3979AA|Shrek 2|Shrek 2||Puzzle-Game,|1||Activision|Vicarious Visions|2004
84600A|Shrek 2 - Beg For Mercy|Shrek 2 - Beg for Mercy||,Platform|||||
4579AA|Shrek - Hassle At The Castle|Shrek : Hassle at the Castle||Race, Driving,|||TDK Mediactive|TDK Mediactive|2002
4294AA|Shrek - Superslam|Shrek : SuperSlam|Shrek - Super Slam|Fight,|4||Activision|Activision|2005
4382AA|Shrek - Swamp Kart Speedway|Shrek : Swamp Kart Speedway||Race, Driving,|4||Prolific|TDK Mediactive|2002
84603A|Shrek The Third|Shrek the Third||Action,|4||Vicarious Visions, Inc.|Activision|2007
4183AA|Shrek Smash N' Crash Racing|Shrek Smash n' Crash Racing||Race, Driving,|1||Torus Games|Activision|2007
4178AA|Sigma Star Saga|Sigma Star Saga||Adventure,Role playing games,|1||Namco|Wayforward Technologies|2006
4456AA|Silent Scope|Silent Scope||Shooter,Action,|4||Konami|Nintendo|2002
84610A|Silk To Cotton|Silk to Cotton||,Adventure|||||
3908AA|Simcity 2000|SimCity 2000||Strategy,|1||Electronic Arts|Maxis|2003
84611A|Simple 2960 Tomodachi Series Vol. 1 - The Table Game Collection|Simple 2960 Tomodachi Series Vol. 1 - The Table Ga||,Puzzle|||||
84612A|Simple 2960 Tomodachi Series Vol. 2 - The Block Kuzushi|Simple 2960 Tomodachi Series Vol. 2 - The Block Ku||,Breakout|||||
84613A|Simple 2960 Tomodachi Series Vol. 3 - The Itsudemo Puzzle - Massugu Soroeru Straws|Simple 2960 Tomodachi Series Vol. 3 - The Itsudemo|||||||
84614A|Simple 2960 Tomodachi Series Vol. 4 - The Trump - Minna De Asoberu 12 Shurui No Trump Game|Simple 2960 Tomodachi Series Vol. 4 - The Trump - ||,Cards|||||
84617A|Sister Princess - Repure|Sister Princess - RePure|Sister Princess - Re Pure|,Adventure|||||
84620A|Sky Dancers - They Magically Fly!|Sky Dancers - They Magically Fly!||,Platform|||||
84621A|Slime Morimori Dragon Quest - Shougeki No Shippo Dan|Slime Morimori Dragon Quest - Shougeki no Shippo D||,Arcade|||||
84622A|Slot! Pro 2 Advance - Gogo Juggler And New Tairyou|Slot! Pro 2 Advance - GoGo Juggler & New Tairyou|||||||
84623A|Slot! Pro Advance - Takarabune And Ooedo Sakurafubuki 2|Slot! Pro Advance - Takarabune & Ooedo Sakurafubuk|||||||
4551AA|Smashing Drive|Smashing Drive||Race, Driving,|2||Raylight Studios|Namco|2005
4240AA|Smuggler's Run|Smuggler's Run||Puzzle-Game,|||Zoo Digital|Zoo Digital|2002
84625A|Snap Kid's|Snap Kid's|Snap Kids|,Photograph|||||
84627A|Snood|Snood|Doom|Strategy,|2||Rebellion Developments Ltd.|ZOO Digital Publishing Ltd|2001
84629A|Snood 2 - On Vacation|Snood 2 - On Vacation|||||||
4481AA|Soccer Kid|Soccer Kid||Action,Platform|1||Telegames|Krisalis Software|2002
3845AA|Sonic Advance|Sonic Advance||Puzzle-Game,Action,|4||Sega|Infogrames|2002
3852AA|Sonic Advance 2|Sonic Advance 2||Action,Platform|4||Sega|Sega|2002
3843AA|Sonic Advance 3|Sonic Advance 3|Sonic Advance|Action,Platform|4||Sonic Team|THQ|2004
3876AA|Sonic Battle|Sonic Battle||Fight,Action,|4||THQ|Sega|2003
4218AA|Sonic Pinball Party|Sonic Pinball Party||Action,Pinball,|4||Sega|Sega|2003
4155AA|Sonic The Hedgehog Genesis|Sonic The Hedgehog : Genesis||Platform,|||Sega|Sega|2006
84256A|My Animal Centre In Africa|My Animal Centre in Africa||Simulation,|||Zeal|KOCH Media|2006
83662A|Flushed Away|Flushed Away||Platform,|||D3 Publisher|KOCH Media|2006
4549AA|Space Channel 5 - Ulala's Cosmic Attack|Space Channel 5 : Ulala's Cosmic Attack||Music and Dance,|||Atari|Atari|2003
84635A|Space Hexcite - Maetel Legend Ex|Space Hexcite - Maetel Legend EX|||||||
4210AA|Space Invaders|Space Invaders||Sports,Action,|2||Taito|Activision|2002
97400A|Space Twins|Space Twins||Puzzle-Game,|1||9wires|9wires|2009
84637A|Speedball 2 - Brutal Deluxe|Speedball 2 - Brutal Deluxe||Action,Sports|2||The Bitmap Brothers|Crawfish Interactive|2002
3964AA|Spider-man|Spider-Man|Spider-Man 2|Fight,|1||Activision|Treyarch|2002
3885AA|Spider-man 2|Spider-Man 2||Platform,|1||Activision|Digital Eclipse|2004
3859AA|Spider-man 3|Spider-Man 3|Spider-Man 2|Platform,|1||Activision|Vicarious Visions|2007
84639A|Spider-man - Battle For New York|Spider-Man - Battle for New York||Action,|1||Activision|Torus Games|2006
4026AA|Spider-man - Mysterio's Menace|Spider-Man : Mysterio's Menace||Puzzle-Game,|1||Activision|Vicarious Visions|2001
84643A|Spirit - L'etalon Des Plaines - A La Recherche De La Terre Natale|Spirit - Stallion of the cimarron - Search for hom||Action / Adventure,Action,|1||THQ|THQ|2002
4719AA|Spirits And Spells|Spirits & Spells||Platform,Action,|1||Dreamcatcher|Dreamcatcher|2003
4315AA|Spongebob Squarepants - Revenge Of The Flying Dutchman|Spongebob Squarepants : Revenge Of The Flying Dutc||Platform,|||THQ|Vicarious Visions|2002
4414AA|Spongebob Squarepants - Supersponge|Spongebob Squarepants : Supersponge||Sports,|1||THQ|Climax|2001
84657A|Sports Illustrated For Kids - Baseball|Sports Illustrated for Kids : Baseball|Sports Illustrated For Kids Baseball|,Baseball|||||
84659A|Sports Illustrated For Kids - Football|Sports Illustrated for Kids : Football|Sports Illustrated For Kids Football|,Football US|||||
84660A|Sportsman's Pack|Sportsman's Pack|||||||
4356AA|Spy Hunter|Spy Hunter|Scan Hunter|Race, Driving,|2||Midway|Midway|2002
4358AA|Spy Kids 3-d - Game Over|Spy Kids 3-D : Game Over||Race, Driving,|1||Digital Anvil|THQ|2004
84662A|Spy Kids Challenger|Spy Kids Challenger||Platform,|||Game Titan|Disney Interactive Studios|2002
84663A|Spy Muppets - License To Croak|Spy Muppets : License to Croak||,Arcade|||||
3960AA|Spyro 2 - Season Of Flame|Spyro 2 : Season of Flame||Puzzle-Game,|1||Universal Interactive|Digital Eclipse|2002
3971AA|Spyro - Fusion|Spyro : Fusion|Spyro Fusion|Platform,|1||Vivendi Universal Games|Vicarious Visions|2004
3970AA|Spyro - Season Of Ice|Spyro : Season of Ice||Platform,|1||Digital Eclipse|Universal Studios|2001
84667A|Spyro Advance|Spyro Advance||,Action|||||
84668A|Spyro Advance - Wakuwaku Tomodachi Daisakusen!|Spyro Orange : The Cortex Conspiracy|Spyro Advance - Wakuwaku Tomodachi Daisakusen|,Platform|||Vicarious Visions||2004
84672A|Spyro Superpack|Spyro Superpack||,Compilation|||||
3967AA|Spyro Adventure|Spyro: Attack of the Rhynocs||,Action|2||Vivendi Universal Games|Digital Eclipse|2003
3936AA|Ssx 3|SSX 3||Sports,|2||EA Sports BIG|Electronic Arts|2003
4078AA|Ssx Tricky|SSX Tricky||Shooter,Sports,|1||Visual Impact|Electronic Arts|2002
84676A|Stadium Games|Stadium Games||Sports,|2||Ignition Entertainment Ltd.|Ignition Entertainment Ltd.|2004
4017AA|Star Wars - Flight Of The Falcon|Star Wars : Flight of the Falcon||Shooter,|1||THQ|Magic Pockets|2003
3994AA|Star Wars - Jedi Power Battles|Star Wars : Jedi Power Battles||Action|1||HotGen Studios|THQ|2002
3954AA|Star Wars - The New Droid Army|Star Wars : The New Droid Army||,Action|||THQ|LucasArts|2002
84681A|Star Wars - Episode 2 - Attack Of The Clones|Star Wars - Episode II - Attack of the Clones||Action,|1||David A. Palmer Productions|THQ|2002
84683A|Star Wars - Episode 3 - Revenge Of The Sith|Star Wars - Episode III - Revenge of the Sith||Action,|2||Ubisoft|Ubisoft|2005
3903AA|Star Wars Trilogy - Apprentice Of The Force|Star Wars Trilogy : Apprentice of the Force||Action|2||Ubisoft|Ubisoft|2004
4419AA|Star X|Star X|Cars|Shooter,Action,|4||Graphic State Games|Bam!|2002
4260AA|Starsky And Hutch|Starsky & Hutch||Race, Driving,|1||Empire Interactive|Spellbound|2003
84687A|Steel Empire|Steel Empire||Shooter,|||Hot-B|Zoo Digital Publishing|2005
84688A|Steven Gerrard's Total Soccer 2002|Steven Gerrard's Total Soccer 2002||Sports / Soccer,Sports,|||Exient Entertainment|Ubisoft|2001
84690A|Strawberry Shortcake - Summertime Adventure|Strawberry Shortcake : Summertime Adventure||,Platform|||||
84691A|Strawberry Shortcake - Summertime Adventure - Special Edition|Strawberry Shortcake : Summertime Adventure, Special Edition|||||||
84692A|Strawberry Shortcake - Sweet Dreams|Strawberry Shortcake : Sweet Dreams||,Arcade|||||
3834AA|Street Fighter Alpha 3|Street Fighter Alpha 3||Fight,Action,|2||Crawfish Interactive|Ubisoft|2002
84693A|Street Fighter Zero 3 Upper|Street Fighter Zero 3 Upper||,Fighting|||||
4643AA|Street Jam Basketball|Street Jam Basketball||Sports,|||Zoo Digital|Zoo Digital|2004
4222AA|Street Racing Syndicate|Street Racing Syndicate||Race, Driving,|||Namco|Namco|2006
84694A|Strike Force Hydra|Strike Force Hydra||Shooter,|||Awesome|Ignition Entertainment|2004
4328AA|Stuart Little 2|Stuart Little 2||Platform,|2||Activision|Activision|2002
4137AA|Stuntman|Stuntman||Sports,|2||Atari|Atari|2003
84695A|Sugar Sugar Rune - Heart Ga Ippai! Moegi Gakuen|Sugar Sugar Rune - Heart Ga Ippai! Moegi Gakuen|Sugar Sugar Rune - Heart Gaippai! Moegi Gakuen|,Adventure|||||
84698A|Summon Night - Craft Sword Monogatari|Summon Night - Craft Sword Monogatari|Summon Night - Craft Sword Monogatari 2|,RPG|||||
84700A|Summon Night - Craft Sword Monogatari - Hajimari No Ishi|Summon Night - Craft Sword Monogatari - Hajimari n||,RPG|||||
84699A|Summon Night - Craft Sword Monogatari 2|Summon Night - Craft Sword Monogatari 2||,RPG|||||
4268AA|Summon Night - Swordcraft Story|Summon Night : Swordcraft Story|Summon Night - Swordcraft Story 2|Role playing games,|||Flight Plan|Banpresto|2003
4290AA|Summon Night - Swordcraft Story 2|Summon Night : Swordcraft Story 2||Role playing games,|||Flight Plan|Banpresto|
84703A|Super Army War|Super Army War||Sports,|1||SG Diffusion|ODenis Studio|2005
4697AA|Super Bubble Pop|Super Bubble Pop||Puzzle-Game,|1||Jaleco|Jaleco|2004
4450AA|Super Bust-a-move|Super Bust-A-Move||Puzzle-Game,Strategy,|2||Ubisoft|Ubisoft|2001
84704A|Super Chinese 1, 2 Advance|Super Chinese 1, 2 Advance|||||||
84705A|Super Collapse! 2|Super Collapse! II||Strategy,|2||GameHouse, Inc.|Majesco Sales, Inc.|2004
4182AA|Super Dodge Ball Advance|Super Dodge Ball Advance|Super Dodgeball Advance|Sports,|2||Atlus|Ubisoft|2001
84709A|Super Dropzone - Intergalactic Rescue Mission|Super Dropzone - Intergalactic Rescue Mission|Archer Maclean's Super Dropzone|Shooter,|||Eurocom Entertainment Software|Ignition Entertainment|2002
4617AA|Super Duper Sumos|Super Duper Sumos||Action,|2||Midway|Midway|2003
3944AA|Super Ghouls'n Ghosts|Super Ghouls'n Ghosts|Super Ghouls 'N Ghosts|,Action|1||Capcom|Capcom|2002
84711A|Super Hornet Fa 18f|Super Hornet FA 18F||,Aerial fighting|||||
3820AA|Super Mario Advance|Super Mario Advance||Platform,|4||Nintendo|Nintendo|2001
84712A|Super Mario Advance 2 - Super Mario World|Super Mario Advance 2 - Super Mario World||Platform,|2||Nintendo EAD|Nintendo|2001
3813AA|Super Mario Advance 4 - Super Mario Bros. 3|Super Mario Advance 4 : Super Mario Bros. 3||Platform,|4||Nintendo|Nintendo|2003
84721A|Super Monkey Ball Jr.|Super Monkey Ball Jr.|Super Monkey Ball Jr|Action,Arcade|4||Amusement Vision|THQ|2002
4569AA|Super Puzzle Fighter 2 X|Super Puzzle Fighter II Turbo||Strategy,|2||Capcom|Capcom|2003
84723A|Super Real Mahjong Dousoukai|Super Real Mahjong Dousoukai||,Mahjong|||||
84730A|Super Robot Taisen - Original Generation 2|Super Robot Taisen - Original Generation 2|||||Banpresto|Atlus|
4253AA|Super Robot Taisen - Original Generation|Super Robot Taisen : Original Generation|Super Robot Taisen Original Generation|Sports,|||Banpresto|Banpresto|2002
84724A|Super Robot Taisen A|Super Robot Taisen A||,Strategy|||||
84725A|Super Robot Taisen D|Super Robot Taisen D|Super Robot Taisen A|Strategy,|1||Banpresto|Banpresto|2003
84726A|Super Robot Taisen J|Super Robot Taisen J|Super Robot Taisen A|Role-Playing,Strategy,|1||Banpresto|Banpresto|2005
84728A|Super Robot Taisen R|Super Robot Taisen R|Super Robot Taisen A|,Strategy|||||
3863AA|Super Street Fighter 2 Turbo Revival|Super Street Fighter II Turbo Revival||Fight,|2||Capcom|Capcom|2001
84736A|Superman - Countdown To Apokolips|Superman - Countdown to Apokolips||,Action|||||
84734A|Superman Returns - Fortress Of Solitude|Superman Returns - Fortress of Solitude||Puzzle-Game,|1||Electronic Arts|Electronic Arts|2006
84737A|Surf's Up|Surf's Up||Sports,|2||Ubisoft Quebec City Studio|Ubisoft Entertainment SA|2007
84738A|Sutakomi - Star Communicator|Sutakomi - Star Communicator|||||||
84739A|Sweet Cookie Pie|Sweet Cookie Pie||,Adventure|||||
3768AA|Sword Of Mana|Sword of Mana||Role playing games,|2||Square Enix|Square Enix|2003
84741A|Sylvanian Families - Fashion Designer Ni Naritai! - Kurumi-risu No Onnanoko|Sylvanian Families - Fashion Designer ni Naritai! |||||||
84742A|Sylvanian Families - Yousei No Stick To Fushigi No Ki - Marron-inu No Onnanoko|Sylvanian Families - Yousei no Stick to Fushigi no|||||||
84740A|Sylvanian Families 4 - Meguru Kisetsu No Tapestry|Sylvanian Families 4 - Meguru Kisetsu no Tapestry|||||||
3909AA|Tactics Ogre - The Knight Of Lodis|Tactics Ogre : The Knight of Lodis||Action,Strategy,|1||Quest|Atlus|2001
84745A|Taiketsu! Ultra Hero|Taiketsu! Ultra Hero||,Fighting|||||
84746A|Tak 2 - The Staff Of Dreams|Tak 2 - The Staff of Dreams||Action,Platform|1||Helixe|THQ|2005
4340AA|Tak - The Great Juju Challenge|Tak : The Great Juju Challenge||Race, Driving,|1||THQ|THQ|2006
84748A|Tak And The Power Of Juju|Tak and the Power of Juju||Action,Compilation|1||Helixe|THQ|2003
3796AA|Tales Of Phantasia|Tales of Phantasia||Role playing games,|1||Namco|Namco|2006
4152AA|Tales Of The World - Narikiri Dungeon 2|Tales of the World : Narikiri Dungeon 2||,RPG|||Namco|Namco|2002
3969AA|Tales Of The World - Narikiri Dungeon 3|Tales of the World : Narikiri Dungeon 3|Tales of the World - Narikiri Dungeon 2|,RPG|||Namco|Namco|2005
4129AA|Tales Of The World - Summoner's Lineage|Tales of the World : Summoner's Lineage||,RPG|1||Namco|Namco|2003
84750A|Tanbi Musou - Meine Liebe|Tanbi Musou - Meine Liebe|||||||
4528AA|Tang Tang|Tang Tang||Puzzle-Game,|1||Take 2 Interactive|Take 2 Interactive|2001
84751A|Tantei Gakuen Q - Kyuukyoku Trick Ni Idome!|Tantei Gakuen Q - Kyuukyoku Trick ni Idome!||,Puzzle|||||
84752A|Tantei Gakuen Q - Meitantei Wa Kimi Da!|Tantei Gakuen Q - Meitantei wa Kimi da!|||||||
84753A|Tantei Jinguuji Saburou - Shiroi Kage No Shoujo|Tantei Jinguuji Saburou - Shiroi Kage no Shoujo|||||||
84754A|Tarzan - L'appel De La Jungle|Disney's Tarzan: Return to the Jungle||Platform,|1||Activision|Disney|2002
4055AA|Taxi 3|Taxi 3||Race, Driving,|1||Visual Impact|Ubisoft|2003
4263AA|Teen Titans|Teen Titans||Platform,|||Majesco|Majesco|2005
84756A|Teen Titans 2|Teen Titans 2||Action / Adventure,Action,|1||Artificial Mind and Movement|Majesco|2006
3873AA|Teenage Mutant Ninja Turtles|Teenage Mutant Ninja Turtles||Race, Driving,|1||Konami|Konami|2003
3963AA|Teenage Mutant Ninja Turtles 2 - Battle Nexus|Teenage Mutant Ninja Turtles 2 : Battle Nexus||Beat'em Up,|4||Konami|Konami|2004
84757A|Teenage Mutant Ninja Turtles Double Pack|Teenage Mutant Ninja Turtles Double Pack||Beat'em Up,|4||Konami|Konami|2006
3930AA|Tekken Advance|Tekken Advance||Sports,Action,|2||Namco|Infogrames|2002
84758A|Ten Pin Alley 2|Ten Pin Alley 2||Sports,|||Pronto Games|XS Games|2004
4416AA|Tennis Masters Series 2003|Tennis Masters Series 2003||Action,Tennis|4||Kaolink|Microïds|2002
84764A|Tennis No Ouji-sama - Aim At The Victory!|Tennis no Ouji-sama - Aim at the Victory!|Tennis no Ouji-sama - Aim at The Victory|,RPG|||||
84765A|Tennis No Ouji-sama - Genius Boys Academy|Tennis no Ouji-sama - Genius Boys Academy||,Adventure|||||
84760A|Tennis No Ouji-sama 2003 - Cool Blue|Tennis no Ouji-sama 2003 - Cool Blue|||||||
84762A|Tennis No Ouji-sama 2004 - Glorious Gold|Tennis no Ouji-sama 2004 - Glorious Gold|||||||
84763A|Tennis No Ouji-sama 2004 - Stylish Silver|Tennis no Ouji-sama 2004 - Stylish Silver|||||||
84767A|Terminator 3 - Rise Of The Machines|Terminator 3 - Rise of the Machines||,Action|12||Atari|Atari|2003
4036AA|Tetris Worlds|Tetris Worlds||Action,Puzzle|2||Blue Planet Software|THQ|2001
84768A|Texas Hold 'em Poker|Texas Hold 'em Poker|Texas Hold'em Poker|Strategy,|||Skyworks Interactive|Majesco|2004
84770A|That's So Raven|That's So Raven||,Adventure|||Vicarious Visions, Inc.|Disney Interactive, Inc.|2004
84771A|That's So Raven 2 - Supernatural Style|That's So Raven 2 : Supernatural Style||,Adventure|||||
84775A|Amazing Virtual Sea-monkeys, The|The Amazing Virtual Sea-Monkeys|Amazing Virtual Sea Monkeys, The|,Arcade|||||
4426AA|Lucas Fourmi Malgre Lui|The Ant Bully||Adventure,|1||Midway|A2M|2006
4488AA|Barbie Diaries - High School Mystery, The|The Barbie Diaries : High School Mystery||Adventure,|1||Gorilla|Activision|2006
4665AA|Berenstain Bears and the Spooky Old Tree, The|The Berenstain Bears and the Spooky Old Tree||Puzzle-Game,|||Namco|Namco|2005
4425AA|Bible Game, The|The Bible Game||Puzzle-Game,|||505 Games|Crave Entertainment|2005
84779A|Cheetah Girls, The|The Cheetah Girls||,Adventure|||||
83364A|Cosmo And Wanda - Wenn Elfen Helfen! - Das Schattenduell|Cosmo & Wanda - Wenn Elfen Helfen! - Das Schattend|||||THQ|THQ|
83583A|Fairly Oddparents!, The - Breakin' Da Rules|The Fairly OddParents! : Breakin' da Rules|Fairly Odd Parents!, The - Breakin' da Rules|,Action|||||
83585A|Fairly Oddparents!, The - Enter The Cleft|The Fairly OddParents! : Enter the Cleft|||||||
4686AA|Grim Adventures of Billy and Mandy, The|The Grim Adventures of Billy & Mandy||Action,|1||Full Fat|Midway|2007
3836AA|Hobbit, The|The Hobbit||Role-Playing,|1||Saffire|Vivendi Universal Games|2003
84787A|Incredible Hulk, The|The Incredible Hulk||Action|1||Vivendi Games|Vivendi Games|2003
4498AA|Invincible Iron Man, The|The Invincible Iron Man||Fight,Action,|1||Torus Games|Activision|2003
84791A|Jungle Book, The|The Jungle Book||Adventure,Puzzle-Game,|1||Ubisoft|Visual Impact|2003
3948AA|King of Fighters EX 2 - Howling Blood, The|The King of Fighters EX 2 : Howling Blood||Fight,|2||SNK|Acclaim Entertainment|2003
4072AA|King of Fighters EX - Neoblood, The|The King of Fighters EX : Neo Blood||Role playing games,|2||Marvelous Entertainment|Sammy|2002
4025AA|Legend of Spyro - A New Beginning, The|The Legend of Spyro : A New Beginning||Platform,|1||Krome Studios|Sierra|2006
3924AA|Legend of Spyro - The Eternal Night, The|The Legend of Spyro : The Eternal Night||Platform,|1||Sierra|Amaze Entertainment|2007
84036A|Legend of Zelda A Link to the Past, The|The Legend of Zelda : A Link to the Past & Four Swords||Adventure,Action,|4||Nintendo|Nintendo|2002
3751AA|Legend of Zelda - The Minish Cap, The|The Legend of Zelda : The Minish Cap||Action,Adventure,|1||Capcom|Nintendo|2004
3932AA|Lost Vikings, The|The Lost Vikings||Puzzle-Game,Strategy,|1||Blizzard Entertainment|Universal Interactive|2003
84807A|Morning Adventure, The|The Morning Adventure||,Platform|1||Bit Managers|Virtual Toys|
4534AA|Pinball of the Dead, The|The Pinball of the Dead||Puzzle-Game,Action,Pinball,|4||Wow Entertainment|Sega|2002
4421AA|Powerpuff Girls - Him and Seek, The|The Powerpuff Girls : Him and Seek|||1||Bam!|Bam!|2002
4516AA|Powerpuff Girls - Mojo Jojo A-Go-Go, The|The Powerpuff Girls : Mojo Jojo A-Go-Go|||||Sennari Interactive|Bam!|2001
84814A|Proud Family, The|The Proud Family||Puzzle,|||Gorilla Systems|Buena Vista Games|
